id,inventaris_id,polygon,lat,lng,,,,,
778,1298B,"{""type"":""Polygon"",""coordinates"":[[[112.176563664,-8.112070439],[112.176549387,-8.112159669],[112.17652827,-8.112297677],[112.176405728,-8.112277452],[112.176448915,-8.112049011],[112.176563664,-8.112070439]]]}",-8.11227852,112.1767412,,,,,
779,1298C,"{""type"":""Polygon"",""coordinates"":[[[112.176708811,-8.112221535],[112.176707514,-8.112235526],[112.176700962,-8.112314152],[112.17652827,-8.112297677],[112.176549387,-8.112159669],[112.176712381,-8.112182274],[112.176708811,-8.112221535]]]}",-8.1121748,112.1764862,,,,,
780,1665D,"{""type"":""Polygon"",""coordinates"":[[[112.165364219,-8.093099763],[112.165357953,-8.093161168],[112.165353742,-8.093202432],[112.165341845,-8.093202432],[112.165325188,-8.093361856],[112.165235959,-8.093358287],[112.165251648,-8.093189708],[112.165265702,-8.093190535],[112.165274605,-8.093082584],[112.16536564,-8.093085838],[112.165364219,-8.093099763]]]}",-8.11223894,112.1766219,,,,,
781,1528A,"{""type"":""Polygon"",""coordinates"":[[[112.165340889,-8.092893961],[112.165458549,-8.092902826],[112.165444273,-8.093105556],[112.165372593,-8.093100368],[112.165377171,-8.092982776],[112.165242257,-8.092974924],[112.165246755,-8.092886869],[112.165340889,-8.092893961]]]}",-8.09322182,112.1652994,,,,,
782,1529B,"{""type"":""Polygon"",""coordinates"":[[[112.165372593,-8.093100368],[112.165444273,-8.093105556],[112.165439561,-8.093165737],[112.165357953,-8.093161168],[112.165364219,-8.093099763],[112.165372593,-8.093100368]]]}",-8.09297195,112.1653695,,,,,
783,1559C,"{""type"":""Polygon"",""coordinates"":[[[112.165458549,-8.092902826],[112.165340889,-8.092893961],[112.165343621,-8.092808365],[112.16546376,-8.09281592],[112.165458549,-8.092902826]]]}",-8.09313314,112.1654014,,,,,
784,2686D,"{""type"":""Polygon"",""coordinates"":[[[112.165284052,-8.092817789],[112.165324383,-8.092820434],[112.165323313,-8.092871327],[112.16528191,-8.092869186],[112.165284052,-8.092817789]]]}",-8.09285513,112.1654019,,,,,
785,2424E,"{""type"":""Polygon"",""coordinates"":[[[112.164801775,-8.096492302],[112.164938832,-8.096511575],[112.164938117,-8.096530136],[112.164799633,-8.096510862],[112.164801775,-8.096492302]]]}",-8.09284479,112.1653034,,,,,
786,1937A,"{""type"":""Polygon"",""coordinates"":[[[112.165066221,-8.096516149],[112.165063039,-8.09654584],[112.164938117,-8.096530136],[112.164938832,-8.096511575],[112.164943114,-8.096471601],[112.165069464,-8.096485877],[112.165066221,-8.096516149]]]}",-8.09651122,112.1648695,,,,,
787,1936B,"{""type"":""Polygon"",""coordinates"":[[[112.165126095,-8.096553692],[112.165130163,-8.096522313],[112.16513942,-8.096450899],[112.164887197,-8.096411877],[112.164874824,-8.096478502],[112.164798681,-8.096465176],[112.164820572,-8.096320505],[112.16522984,-8.096383323],[112.165207948,-8.096566065],[112.165126095,-8.096553692]]]}",-8.09650833,112.1650035,,,,,
788,1526C,"{""type"":""Polygon"",""coordinates"":[[[112.165130163,-8.096522313],[112.165126095,-8.096553692],[112.165063039,-8.09654584],[112.165066221,-8.096516149],[112.165130163,-8.096522313]]]}",-8.09641813,112.1650279,,,,,
789,1583D,"{""type"":""Polygon"",""coordinates"":[[[112.173200918,-8.101162415],[112.17325994,-8.10081963],[112.173267071,-8.100772055],[112.173369145,-8.100789793],[112.173305614,-8.101180261],[112.173200918,-8.101162415]]]}",-8.09653451,112.1650967,,,,,
790,1295A,"{""type"":""Polygon"",""coordinates"":[[[112.173031994,-8.10077849],[112.172945967,-8.100765738],[112.172961335,-8.100673111],[112.17327338,-8.100729951],[112.17325994,-8.10081963],[112.173031994,-8.10077849]]]}",-8.1009772,112.1732857,,,,,
791,1295B,"{""type"":""Polygon"",""coordinates"":[[[112.172981658,-8.101125036],[112.172893618,-8.10111076],[112.172945967,-8.100765738],[112.173031994,-8.10077849],[112.172981658,-8.101125036]]]}",-8.10074653,112.1731096,,,,,
792,1295C,"{""type"":""Polygon"",""coordinates"":[[[112.173288482,-8.100649499],[112.17340709,-8.100666623],[112.173396621,-8.100747525],[112.17327338,-8.100729951],[112.173288482,-8.100649499]]]}",-8.10094573,112.1729632,,,,,
793,1570D,"{""type"":""Polygon"",""coordinates"":[[[112.172869404,-8.101223703],[112.173277719,-8.101335062],[112.173273436,-8.101362188],[112.17286512,-8.101252256],[112.172869404,-8.101223703]]]}",-8.10069865,112.1733413,,,,,
794,1664E,"{""type"":""Polygon"",""coordinates"":[[[112.173025678,-8.101100052],[112.173118477,-8.101119088],[112.173106897,-8.101197434],[112.173014437,-8.101176194],[112.173025678,-8.101100052]]]}",-8.10129285,112.1730697,,,,,
795,2392F,"{""type"":""Polygon"",""coordinates"":[[[112.173194389,-8.090906398],[112.173177734,-8.090974213],[112.172736343,-8.090837394],[112.172760138,-8.09076482],[112.173194389,-8.090906398]]]}",-8.10114824,112.1730666,,,,,
796,1534A,"{""type"":""Polygon"",""coordinates"":[[[112.17309799,-8.091095561],[112.173071847,-8.091174088],[112.172588817,-8.091021803],[112.172613801,-8.090955178],[112.172807727,-8.091011095],[112.172817245,-8.090993249],[112.172976512,-8.091041084],[112.17297072,-8.091057494],[112.17309799,-8.091095561]]]}",-8.09086971,112.1729638,,,,,
797,1534B,"{""type"":""Polygon"",""coordinates"":[[[112.172735319,-8.090990217],[112.172643562,-8.090963759],[112.172687433,-8.090824855],[112.172736343,-8.090837394],[112.172777905,-8.090850277],[112.172735319,-8.090990217]]]}",-8.09106061,112.1728527,,,,,
798,1534C,"{""type"":""Polygon"",""coordinates"":[[[112.172687433,-8.090824855],[112.172708848,-8.090750615],[112.172760138,-8.09076482],[112.172736343,-8.090837394],[112.172687433,-8.090824855]]]}",-8.0909072,112.1727111,,,,,
799,1594D,"{""type"":""Polygon"",""coordinates"":[[[112.190518373,-8.066862111],[112.19059014,-8.066898944],[112.190447752,-8.06714321],[112.19036923,-8.06709681],[112.190518373,-8.066862111]]]}",-8.09079408,112.1727232,,,,,
800,1595A,"{""type"":""Polygon"",""coordinates"":[[[112.190257157,-8.067026378],[112.190242504,-8.067045418],[112.190169593,-8.066998776],[112.190318072,-8.066778913],[112.190387498,-8.066820912],[112.190257157,-8.067026378]]]}",-8.06700283,112.19048,,,,,
801,1595C,"{""type"":""Polygon"",""coordinates"":[[[112.19036923,-8.06709681],[112.190447752,-8.06714321],[112.190377558,-8.067255044],[112.190180062,-8.067126553],[112.190242504,-8.067045418],[112.190257157,-8.067026378],[112.19036923,-8.06709681]]]}",-8.06691285,112.1902789,,,,,
802,1595D,"{""type"":""Polygon"",""coordinates"":[[[112.19059014,-8.066898944],[112.190518373,-8.066862111],[112.190336876,-8.066754187],[112.190353057,-8.066732296],[112.190604934,-8.066876705],[112.19059014,-8.066898944]]]}",-8.06713904,112.1903158,,,,,
803,1999E,"{""type"":""Polygon"",""coordinates"":[[[112.178581771,-8.081756962],[112.178520857,-8.081810262],[112.178282911,-8.081667495],[112.178324607,-8.081608562],[112.178581771,-8.081756962]]]}",-8.06681683,112.1904716,,,,,
804,1530A,"{""type"":""Polygon"",""coordinates"":[[[112.178386883,-8.0816445],[112.178427156,-8.081592224],[112.178621612,-8.081711974],[112.178581771,-8.081756962],[112.178386883,-8.0816445]]]}",-8.08171132,112.1784292,,,,,
805,1535B,"{""type"":""Polygon"",""coordinates"":[[[112.178375115,-8.081756011],[112.178323957,-8.081830964],[112.178180967,-8.081754039],[112.178241865,-8.081683437],[112.178375115,-8.081756011]]]}",-8.08167533,112.1785027,,,,,
806,1560C,"{""type"":""Polygon"",""coordinates"":[[[112.178180967,-8.081754039],[112.178125272,-8.081717939],[112.178281126,-8.081516875],[112.17835251,-8.081552567],[112.178241865,-8.081683437],[112.178180967,-8.081754039]]]}",-8.08175646,112.1782801,,,,,
807,1530D,"{""type"":""Polygon"",""coordinates"":[[[112.178427156,-8.081592224],[112.178386883,-8.0816445],[112.178324607,-8.081608562],[112.17831204,-8.081600434],[112.17835251,-8.081552567],[112.178427156,-8.081592224]]]}",-8.0816328,112.1782375,,,,,
808,1530E,"{""type"":""Polygon"",""coordinates"":[[[112.158945055,-8.095160555],[112.158902491,-8.095332254],[112.158805409,-8.095317978],[112.158845383,-8.095135234],[112.158945055,-8.095160555]]]}",-8.08159788,112.1783698,,,,,
809,1521A,"{""type"":""Polygon"",""coordinates"":[[[112.159055252,-8.095072417],[112.159025271,-8.095183776],[112.158845383,-8.095135234],[112.15887408,-8.095023876],[112.159055252,-8.095072417]]]}",-8.09523567,112.1588743,,,,,
810,1521B,"{""type"":""Polygon"",""coordinates"":[[[112.159005283,-8.095353669],[112.159040976,-8.095190914],[112.159140913,-8.095212329],[112.159105221,-8.095370801],[112.159005283,-8.095353669]]]}",-8.09510378,112.1589501,,,,,
811,1521C,"{""type"":""Polygon"",""coordinates"":[[[112.158836699,-8.095174936],[112.158809121,-8.095173544],[112.15882768,-8.095087884],[112.158855944,-8.095094255],[112.158836699,-8.095174936]]]}",-8.09528177,112.1590729,,,,,
812,1586D,"{""type"":""Polygon"",""coordinates"":[[[112.168601885,-8.110459501],[112.168718479,-8.110499952],[112.168651854,-8.110670083],[112.16853764,-8.110629633],[112.168601885,-8.110459501]]]}",-8.0951322,112.1588323,,,,,
813,2070D,"{""type"":""Polygon"",""coordinates"":[[[112.168651854,-8.110670083],[112.168679906,-8.110679896],[112.168553257,-8.111018024],[112.168464741,-8.110988519],[112.168598205,-8.110651082],[112.168651854,-8.110670083]]]}",-8.11056455,112.1686276,,,,,
814,1497C,"{""type"":""Polygon"",""coordinates"":[[[112.168406897,-8.110978738],[112.168503027,-8.111012051],[112.168473462,-8.111093389],[112.168376439,-8.11105964],[112.168406897,-8.110978738]]]}",-8.11083646,112.1685732,,,,,
815,1573K,"{""type"":""Polygon"",""coordinates"":[[[112.168583552,-8.111021965],[112.168690627,-8.110716205],[112.168893357,-8.110779737],[112.168782236,-8.111082642],[112.168583552,-8.111021965]]]}",-8.11103602,112.1684399,,,,,
816,1660F,"{""type"":""Polygon"",""coordinates"":[[[112.168602112,-8.111259674],[112.168827824,-8.111333771],[112.168798417,-8.111426236],[112.168566419,-8.111353663],[112.168602112,-8.111259674]]]}",-8.11089954,112.1687376,,,,,
817,1573G,"{""type"":""Polygon"",""coordinates"":[[[112.168939281,-8.110780022],[112.169027321,-8.110808575],[112.168905968,-8.111158356],[112.16882648,-8.111131737],[112.168817435,-8.111128953],[112.168939281,-8.110780022]]]}",-8.1113433,112.168698,,,,,
818,1497A,"{""type"":""Polygon"",""coordinates"":[[[112.169008793,-8.110861981],[112.169027321,-8.110808575],[112.169037017,-8.11078151],[112.169071996,-8.110793644],[112.169044869,-8.110872166],[112.169008793,-8.110861981]]]}",-8.11096917,112.1689225,,,,,
819,1573I,"{""type"":""Polygon"",""coordinates"":[[[112.16852811,-8.11103993],[112.168766109,-8.111113161],[112.168726482,-8.111226072],[112.168493132,-8.111153431],[112.16852811,-8.11103993]]]}",-8.11082735,112.1690405,,,,,
820,1497B,"{""type"":""Polygon"",""coordinates"":[[[112.168766109,-8.111113161],[112.168817435,-8.111128953],[112.168778845,-8.111242423],[112.168726482,-8.111226072],[112.168766109,-8.111113161]]]}",-8.11113301,112.1686287,,,,,
821,1573H,"{""type"":""Polygon"",""coordinates"":[[[112.168855231,-8.111141365],[112.168822271,-8.111253321],[112.168778845,-8.111242423],[112.168817435,-8.111128953],[112.168855231,-8.111141365]]]}",-8.11117786,112.1687722,,,,,
822,1573J,"{""type"":""Polygon"",""coordinates"":[[[112.168868622,-8.110238457],[112.169177952,-8.110354457],[112.169165936,-8.110378459],[112.168857558,-8.110259962],[112.168868622,-8.110238457]]]}",-8.11119258,112.168818,,,,,
823,1661E,"{""type"":""Polygon"",""coordinates"":[[[112.177328025,-8.114886131],[112.177303279,-8.114988924],[112.17707961,-8.114930864],[112.177096342,-8.114855833],[112.177102215,-8.1148295],[112.177328025,-8.114886131]]]}",-8.11030887,112.1690202,,,,,
824,1575A,"{""type"":""Polygon"",""coordinates"":[[[112.177145671,-8.114674421],[112.177102215,-8.1148295],[112.177044661,-8.114815522],[112.177014937,-8.114808303],[112.177002277,-8.114805229],[112.177073661,-8.114539681],[112.177175027,-8.114569662],[112.177145671,-8.114674421]]]}",-8.11490888,112.1772036,,,,,
825,1575B,"{""type"":""Polygon"",""coordinates"":[[[112.177044661,-8.114815522],[112.177037018,-8.114842587],[112.177007274,-8.114835448],[112.177014937,-8.114808303],[112.177044661,-8.114815522]]]}",-8.11468537,112.1770883,,,,,
826,1575C,"{""type"":""Polygon"",""coordinates"":[[[112.177399171,-8.114655323],[112.17750482,-8.114691015],[112.177473411,-8.114775248],[112.177366335,-8.114745266],[112.177399171,-8.114655323]]]}",-8.11482546,112.177026,,,,,
827,2438D,"{""type"":""Polygon"",""coordinates"":[[[112.177616495,-8.11472259],[112.177636721,-8.114730918],[112.177540353,-8.115055715],[112.177521317,-8.115053335],[112.177616495,-8.11472259]]]}",-8.1147165,112.1774354,,,,,
828,2691E,"{""type"":""Polygon"",""coordinates"":[[[112.177243555,-8.114603927],[112.17734492,-8.114635336],[112.177312083,-8.114728134],[112.177215001,-8.114696726],[112.177243555,-8.114603927]]]}",-8.11488686,112.1775798,,,,,
829,1575F,"{""type"":""Polygon"",""coordinates"":[[[112.177037018,-8.114842587],[112.177096342,-8.114855833],[112.17707961,-8.114930864],[112.177074296,-8.11495546],[112.176983162,-8.114932475],[112.177007274,-8.114835448],[112.177037018,-8.114842587]]]}",-8.11466576,112.1772791,,,,,
830,1575G,"{""type"":""Polygon"",""coordinates"":[[[112.177215001,-8.114696726],[112.177312083,-8.114728134],[112.177366335,-8.114745266],[112.177473411,-8.114775248],[112.177539163,-8.114795164],[112.177510086,-8.114883109],[112.177361397,-8.114836956],[112.177346427,-8.114890818],[112.177328025,-8.114886131],[112.177102215,-8.1148295],[112.177145671,-8.114674421],[112.177215001,-8.114696726]]]}",-8.11489514,112.1770403,,,,,
831,1992H,"{""type"":""Polygon"",""coordinates"":[[[112.18118852,-8.101373306],[112.181090407,-8.10136601],[112.18110159,-8.101267977],[112.181626024,-8.101307237],[112.18161841,-8.101405271],[112.18118852,-8.101373306]]]}",-8.1147942,112.1772992,,,,,
832,1290A,"{""type"":""Polygon"",""coordinates"":[[[112.18118852,-8.101373306],[112.181174223,-8.101608656],[112.181073658,-8.101606907],[112.181090407,-8.10136601],[112.18118852,-8.101373306]]]}",-8.10133667,112.181359,,,,,
833,1572B,"{""type"":""Polygon"",""coordinates"":[[[112.181585434,-8.101623686],[112.181579723,-8.101703635],[112.181286574,-8.10169031],[112.181291333,-8.101605602],[112.181585434,-8.101623686]]]}",-8.10148913,112.1811315,,,,,
834,1289C,"{""type"":""Polygon"",""coordinates"":[[[112.181828238,-8.101317843],[112.181848225,-8.101319747],[112.181748287,-8.101732821],[112.181730203,-8.10172711],[112.181828238,-8.101317843]]]}",-8.1016557,112.1814344,,,,,
835,1733D,"{""type"":""Polygon"",""coordinates"":[[[112.181643156,-8.101310093],[112.18170407,-8.101311996],[112.181699311,-8.101385284],[112.181638397,-8.101380525],[112.181643156,-8.101310093]]]}",-8.10152269,112.1817892,,,,,
836,1291E,"{""type"":""Polygon"",""coordinates"":[[[112.181103329,-8.101647214],[112.181159604,-8.101647215],[112.181159247,-8.101686476],[112.181101545,-8.101682907],[112.181103329,-8.101647214]]]}",-8.101347,112.1816714,,,,,
837,1572F,"{""type"":""Polygon"",""coordinates"":[[[112.181751659,-8.101303431],[112.181818284,-8.101311044],[112.181805911,-8.101381477],[112.181742142,-8.101372911],[112.181751659,-8.101303431]]]}",-8.10166605,112.1811314,,,,,
838,1572G,"{""type"":""Polygon"",""coordinates"":[[[112.181291333,-8.101605602],[112.181286574,-8.10169031],[112.181201186,-8.101687615],[112.181205855,-8.101600339],[112.181291333,-8.101605602]]]}",-8.10134199,112.1817796,,,,,
839,2439H,"{""type"":""Polygon"",""coordinates"":[[[112.181140568,-8.101695042],[112.181219289,-8.101697481],[112.181218637,-8.101745515],[112.181139617,-8.10174168],[112.181140568,-8.101695042]]]}",-8.10164594,112.181246,,,,,
840,1494I,"{""type"":""Polygon"",""coordinates"":[[[112.182928174,-8.100131779],[112.182911193,-8.100219429],[112.182360835,-8.100123388],[112.182386533,-8.100037728],[112.182928174,-8.100131779]]]}",-8.10171995,112.1811797,,,,,
841,1506A,"{""type"":""Polygon"",""coordinates"":[[[112.182911193,-8.100219429],[112.182928174,-8.100131779],[112.183307384,-8.100197627],[112.183291015,-8.100285711],[112.182911193,-8.100219429]]]}",-8.10012824,112.1826469,,,,,
842,1506B,"{""type"":""Polygon"",""coordinates"":[[[112.183285469,-8.100367592],[112.183314975,-8.100369496],[112.183334962,-8.100261944],[112.183419671,-8.100274317],[112.1833816,-8.100536058],[112.183267385,-8.100517022],[112.183285469,-8.100367592]]]}",-8.10020867,112.1831096,,,,,
843,1506C,"{""type"":""Polygon"",""coordinates"":[[[112.182651581,-8.100392338],[112.183219796,-8.100477999],[112.183199809,-8.100561756],[112.182636352,-8.100484661],[112.182651581,-8.100392338]]]}",-8.10040578,112.1833465,,,,,
844,1506D,"{""type"":""Polygon"",""coordinates"":[[[112.182583648,-8.100019834],[112.18266788,-8.100033397],[112.182657608,-8.100084798],[112.182574276,-8.100070327],[112.182583648,-8.100019834]]]}",-8.10047852,112.1829228,,,,,
845,1571E,"{""type"":""Polygon"",""coordinates"":[[[112.183176847,-8.100101925],[112.183263221,-8.100109778],[112.183258938,-8.100143328],[112.183173278,-8.100133334],[112.183176847,-8.100101925]]]}",-8.10005208,112.182621,,,,,
846,1571F,"{""type"":""Polygon"",""coordinates"":[[[112.18277328,-8.100503397],[112.182871302,-8.100516809],[112.18285907,-8.100600779],[112.182761036,-8.100589358],[112.18277328,-8.100503397]]]}",-8.10012213,112.1832186,,,,,
847,1571G,"{""type"":""Polygon"",""coordinates"":[[[112.182660147,-8.100240053],[112.182744856,-8.100253378],[112.18273629,-8.100306678],[112.182653484,-8.100293353],[112.182660147,-8.100240053]]]}",-8.10055254,112.182816,,,,,
848,2462H,"{""type"":""Polygon"",""coordinates"":[[[112.173089512,-8.110767626],[112.173063815,-8.11085555],[112.173000949,-8.110836271],[112.173012619,-8.110803593],[112.173031455,-8.110750853],[112.173089512,-8.110767626]]]}",-8.10027327,112.1826988,,,,,
849,1558A,"{""type"":""Polygon"",""coordinates"":[[[112.172900279,-8.11076018],[112.172890313,-8.110784523],[112.172819096,-8.11075713],[112.172831152,-8.110733466],[112.172900279,-8.11076018]]]}",-8.1108032,112.1730463,,,,,
850,1558B,"{""type"":""Polygon"",""coordinates"":[[[112.172860134,-8.110356815],[112.173117116,-8.110448186],[112.17307714,-8.11055669],[112.172822062,-8.110459608],[112.172860134,-8.110356815]]]}",-8.11075887,112.1728602,,,,,
851,1558C,"{""type"":""Polygon"",""coordinates"":[[[112.15719145,-8.123614408],[112.157184838,-8.123631471],[112.157076335,-8.123917007],[112.157069197,-8.123936994],[112.15697028,-8.124200685],[112.156878153,-8.124166968],[112.157013517,-8.123719987],[112.15709204,-8.123748541],[112.157146291,-8.12362005],[112.157154457,-8.123599534],[112.15719145,-8.123614408]]]}",-8.11045575,112.1729703,,,,,
